username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DallasPD;2014-07-25 03:35;2;3;"Update to July 23, 2014 Homicide at 9600 Scyene Road http://wp.me/p43x0e-PU http://fb.me/1A23LhD16";;;;"492513560816533504";https://twitter.com/DallasPD/status/492513560816533504
DallasPD;2014-07-24 22:00;1;2;"FBI, DPD Seek Assistance Identifying Violent Bank Robbery Suspects http://wp.me/p43x0e-PM http://fb.me/6D4lvja1N";;;;"492429120283082753";https://twitter.com/DallasPD/status/492429120283082753
DallasPD;2014-07-24 22:00;1;1;"FBI, DPD Seek Assistance Identifying Violent Bank Robbery Suspects http://wp.me/p43x0e-PM";;;;"492429119507152896";https://twitter.com/DallasPD/status/492429119507152896
DallasPD;2014-07-24 21:45;6;2;"From serving your country to serving your community, find out how you can make a smooth transition from military... http://fb.me/7BbImIpLS";;;;"492425264031621122";https://twitter.com/DallasPD/status/492425264031621122
DallasPD;2014-07-24 21:33;10;1;"Dallas Police Department will host an onsite testing process at Fort Hood Army Base August 6-8. http://wp.me/p43x0e-PC via @DallasPD";;@DallasPD;;"492422429176627201";https://twitter.com/DallasPD/status/492422429176627201
DallasPD;2014-07-24 21:28;1;6;"Another Mystery Solved http://wp.me/p43x0e-Py http://fb.me/368ItiDrE";;;;"492421161213382656";https://twitter.com/DallasPD/status/492421161213382656
DallasPD;2014-07-24 21:15;4;1;"We need your help in finding Mr. Odell Lee http://fb.me/1k6MOByx9";;;;"492417765803048963";https://twitter.com/DallasPD/status/492417765803048963
DallasPD;2014-07-24 17:28;1;2;"***Update**** Mr. Shaw has been found. http://fb.me/19O2wJLD0";;;;"492360597741506560";https://twitter.com/DallasPD/status/492360597741506560
DallasPD;2014-07-24 17:03;6;3;"Please Help Us Find Mr. Cephus Shaw http://fb.me/1gUF9P0JL";;;;"492354304771379200";https://twitter.com/DallasPD/status/492354304771379200
DallasPD;2014-07-24 17:00;1;1;"http://dpdbeat.com/2014/07/24/critical-missing-person-4/ …";;;;"492353665693655041";https://twitter.com/DallasPD/status/492353665693655041
DallasPD;2014-07-24 16:58;1;1;"http://dpdbeat.com/2014/07/24/critical-missing-person-4/ … http://fb.me/2OzKNpyxj";;;;"492353053350453248";https://twitter.com/DallasPD/status/492353053350453248
DallasPD;2014-07-24 16:53;3;2;"Assistance Needed in Finding Cephus Shaw http://fb.me/37nU6AT4Q";;;;"492351843406999552";https://twitter.com/DallasPD/status/492351843406999552
DallasPD;2014-07-24 16:22;5;2;"Please help us find Damond Williams. He is wanted for the murder of Bobby Ervin. Call Crime Stoppers at... http://fb.me/2V0vWAZDG";;;;"492344144879423488";https://twitter.com/DallasPD/status/492344144879423488
DallasPD;2014-07-23 22:15;1;5;"Cops Nab Robbers http://fb.me/2OsKIMWlC";;;;"492070538987450369";https://twitter.com/DallasPD/status/492070538987450369
DallasPD;2014-07-23 21:30;4;3;"Do you know these guys? @GrandPrairiePD is looking for them. Let's help them out! http://fb.me/70uCWw2WJ";;@GrandPrairiePD;;"492059149350744065";https://twitter.com/DallasPD/status/492059149350744065
DallasPD;2014-07-23 19:59;0;2;"Sabias que hoy es el dia nacional del hot Dog? Cual es tu sitio Favorito cuando vas a comer un Hot Dog? http://fb.me/1a4RbZuQZ";;;;"492036211893362688";https://twitter.com/DallasPD/status/492036211893362688
DallasPD;2014-07-23 19:25;3;2;"Critical Missing http://fb.me/6A9548lXE";;;;"492027830000439296";https://twitter.com/DallasPD/status/492027830000439296
DallasPD;2014-07-23 15:26;3;4;"Did you know today was National Hot Dog Day? Where is your favorite place to enjoy a hot dog? http://fb.me/6H2MocIu1";;;;"491967500469690368";https://twitter.com/DallasPD/status/491967500469690368
DallasPD;2014-07-23 15:10;1;3;"Thank you Shannon for sharing your photo with us! http://fb.me/6ZTU7qZYk";;;;"491963633740816384";https://twitter.com/DallasPD/status/491963633740816384
DallasPD;2014-07-23 15:10;3;2;"***Attention #Veterans*** Recruiters will be at Fort Hood hosting On-Site testing Aug 6-8. Visit the Dallas... http://fb.me/3wlQQGu6g";;;#Veterans;"491963445349478400";https://twitter.com/DallasPD/status/491963445349478400
DallasPD;2014-07-23 15:01;3;3;"Congrats to our new Reserve Officers! http://fb.me/1fbQxCD4x";;;;"491961256749051904";https://twitter.com/DallasPD/status/491961256749051904
DallasPD;2014-07-22 17:51;0;1;"@Valirie thanks for the ? We hope by the end of the month. We are making sure info filters work I we don't release protected information.";;@Valirie;;"491641604004773888";https://twitter.com/DallasPD/status/491641604004773888
DallasPD;2014-07-22 15:22;3;3;"Dallas Police Department Chief Mechanic Karen Prevette Receives National Award http://fb.me/1yXbNljZM";;;;"491604252805304320";https://twitter.com/DallasPD/status/491604252805304320
DallasPD;2014-07-21 22:08;2;2;"http://dpdbeat.com/2014/07/21/man-takes-advantage-of-senior-citizen/ … http://fb.me/1d9XztVjX";;;;"491344021659586560";https://twitter.com/DallasPD/status/491344021659586560
DallasPD;2014-07-21 21:10;3;3;"DEA Presents Chief Brown With A Check http://fb.me/49mehG1KD";;;;"491329515592097792";https://twitter.com/DallasPD/status/491329515592097792
DallasPD;2014-07-21 18:25;2;3;"Suspect Sought In Murder http://fb.me/3ovIht3Oq";;;;"491287810872442880";https://twitter.com/DallasPD/status/491287810872442880
DallasPD;2014-07-21 18:23;1;1;"Suspect Sought In Murder http://fb.me/2tTVdFra5";;;;"491287241663447040";https://twitter.com/DallasPD/status/491287241663447040
DallasPD;2014-07-18 19:57;14;19;"Congratulations to Class #336. Class motto: "Strive for success to be the best. Serve with courage, nothing less."pic.twitter.com/gtWbYcjZcR";;;#336;"490223934093012993";https://twitter.com/DallasPD/status/490223934093012993
DallasPD;2014-07-18 19:49;1;10;"The first graduate of Class #336 walks across the stage.pic.twitter.com/6VpP3D442Y";;;#336;"490221966440157184";https://twitter.com/DallasPD/status/490221966440157184
DallasPD;2014-07-18 19:26;5;11;"Graduates of Recruit Class #336 listen as their class president speaks.pic.twitter.com/56RGuD5Jqt";;;#336;"490216148915339264";https://twitter.com/DallasPD/status/490216148915339264
DallasPD;2014-07-18 18:50;5;13;"The Dallas Police Choir prepares to sing for the graduation ceremony of Recruit Class #336. 2 p.m. start.pic.twitter.com/gueqR8t96e";;;#336;"490207027302379522";https://twitter.com/DallasPD/status/490207027302379522
DallasPD;2014-07-18 15:54;6;5;"Freeze! The Dallas Police Department Issue kids ‘Slurpee® Tickets’ For Good Behavior http://fb.me/1CauvTjt9";;;;"490162723029012481";https://twitter.com/DallasPD/status/490162723029012481
DallasPD;2014-07-17 21:46;2;0;"Trevino admitted to shooting at the officers stating that he didn't want to go to jail...even though he had no existing warrants.";;;;"489888917538107392";https://twitter.com/DallasPD/status/489888917538107392
DallasPD;2014-07-17 21:44;2;1;"Everado Trevino was arrested and charged with two counts of Aggravated Assault on Public Servant.pic.twitter.com/4A8U3tWqQs";;;;"489888324778078208";https://twitter.com/DallasPD/status/489888324778078208
DallasPD;2014-07-17 21:41;3;1;"Major Jeff Cotner during press conference announcing the arrest of suspect involved in most recent Officer Shooting.pic.twitter.com/S8RUWAPvZG";;;;"489887692520308736";https://twitter.com/DallasPD/status/489887692520308736
DallasPD;2014-07-17 20:15;6;15;"Keeping it in the Family. K. Phenix, #10014 and cousin D. Jordan, #10691. D. Jordan, #10691 received his badge todaypic.twitter.com/KRNutxCcdU";;;#10014 #10691 #10691;"489865982123319298";https://twitter.com/DallasPD/status/489865982123319298
DallasPD;2014-07-17 20:06;8;26;"Congratulations Class #336 on receiving your badges!pic.twitter.com/t2XqGdvnEY";;;#336;"489863637335437312";https://twitter.com/DallasPD/status/489863637335437312
DallasPD;2014-07-17 19:41;4;14;"Class #336 recites the Oath of Office after receiving badges!pic.twitter.com/01hDfnQQqo";;;#336;"489857513399918592";https://twitter.com/DallasPD/status/489857513399918592
DallasPD;2014-07-17 19:17;9;12;"The first badge for Class #336 has been pinned.pic.twitter.com/EBqjYe4o5U";;;#336;"489851322011623425";https://twitter.com/DallasPD/status/489851322011623425
DallasPD;2014-07-17 19:14;6;1;"Suspect in custody. Details will be forthcoming. http://fb.me/2L0221LoJ";;;;"489850584930189312";https://twitter.com/DallasPD/status/489850584930189312
DallasPD;2014-07-17 19:07;7;16;"Class #336 badge pinning ceremony has begun.pic.twitter.com/aLL2KYGebN";;;#336;"489848778279485440";https://twitter.com/DallasPD/status/489848778279485440
DallasPD;2014-07-17 18:50;9;14;"The badges are ready for Recruit Class #336 badge pinning. 2 p.m. start.pic.twitter.com/b63SHj1aSD";;;#336;"489844714040872960";https://twitter.com/DallasPD/status/489844714040872960
DallasPD;2014-07-17 15:52;10;3;"Today's enforcement locations are- 4500 W Northwest Hwy 2600 Peavy Rd 3000 N Buckner Blvd 2900 East Grand Ave";;;;"489799706382700545";https://twitter.com/DallasPD/status/489799706382700545
DallasPD;2014-07-17 13:06;0;0;"@F0REVERTEXAN Not clear on what behavior you're considering "bullying". If it's name calling and laughing, be strong. If criminal, call 911";;@F0REVERTEXAN;;"489758159574024192";https://twitter.com/DallasPD/status/489758159574024192
DallasPD;2014-07-16 19:04;4;4;"K9 Yoll ready to roll! Visit the Dallas Police Department Field Services-K9 Unit for more great K9 photos! http://fb.me/2yjHeym5E";;;;"489485812682485760";https://twitter.com/DallasPD/status/489485812682485760
DallasPD;2014-07-16 19:02;2;1;"Attention ALL Veterans!!! Join the force!! Visit our Dallas Police Department Recruiting page. http://fb.me/6U1mJ5jSb";;;;"489485246753431552";https://twitter.com/DallasPD/status/489485246753431552
DallasPD;2014-07-16 15:55;8;13;". @BlueInTheSchool @VZWaudrey @DPDChief working together to make a difference in our schools.pic.twitter.com/a4zch82p4M";;@BlueInTheSchool @VZWaudrey @DPDChief;;"489438153229336577";https://twitter.com/DallasPD/status/489438153229336577
DallasPD;2014-07-16 15:45;5;5;". @VZWaudrey and @DPDChief together for @BlueInTheSchoolpic.twitter.com/GaKWGri7HT";;@VZWaudrey @DPDChief @BlueInTheSchoolpic;;"489435582305550336";https://twitter.com/DallasPD/status/489435582305550336
DallasPD;2014-07-15 22:13;1;2;"Jack in the Box Robbery Arrest http://fb.me/3ymjg3SLo";;;;"489170816018698240";https://twitter.com/DallasPD/status/489170816018698240
DallasPD;2014-07-15 13:37;6;3;"Today's traffic enforcement locations 4000 Avondale Ave. 4200 Gilbert Ave. 4400 Scyene Rd. 6000 Elam Rd.... http://fb.me/3B7mpMSeP";;;;"489040972656168960";https://twitter.com/DallasPD/status/489040972656168960
DallasPD;2014-07-14 17:53;0;0;"Have a recruiting question? Visit the recruiting page and post your question in the comments section. A recruiter... http://fb.me/35ue5bpp2";;;;"488743095388090368";https://twitter.com/DallasPD/status/488743095388090368
DallasPD;2014-07-14 17:41;2;1;"TRAFFIC ADVISORY DALLAS NORTH TOLLWAY (DNT): Southbound DNT to I-35E ramp closed early morning July 16 The... http://fb.me/1oHNxm26w";;;;"488740039162359808";https://twitter.com/DallasPD/status/488740039162359808
DallasPD;2014-07-14 15:51;1;1;"Photos from Dallas Police Department - Central Division "Coffee with Cops" event that was held July 12, 2014 at... http://fb.me/2OzHFDhw7";;;;"488712353207578625";https://twitter.com/DallasPD/status/488712353207578625
DallasPD;2014-07-14 14:00;4;2;"Happy Monday! Today's traffic enforcement locations are - 1900 Cheyenne Rd 600 N. Marsalis Ave Gulden Ln @... http://fb.me/6SUxkTqOq";;@;;"488684476877508608";https://twitter.com/DallasPD/status/488684476877508608
DallasPD;2014-07-12 14:40;4;6;".@MitchDPD it's a lovely day #DPDCoffeewithcopspic.twitter.com/NEluDbldVZ";;@MitchDPD;#DPDCoffeewithcopspic;"487969649305202688";https://twitter.com/DallasPD/status/487969649305202688
DallasPD;2014-07-12 14:35;2;4;".@MitchDPD enjoying a cup of coffee with managers @McD_NorthTexas at 705 W. Jefferson #dpdcoffeewithcops";;@MitchDPD @McD_NorthTexas;#dpdcoffeewithcops;"487968432025919488";https://twitter.com/DallasPD/status/487968432025919488
DallasPD;2014-07-12 14:19;2;6;"McGruff giving two thumbs up at #dpdcoffeewithcopspic.twitter.com/SfXrArKJWX";;;#dpdcoffeewithcopspic;"487964473915764736";https://twitter.com/DallasPD/status/487964473915764736
DallasPD;2014-07-12 14:10;3;3;"Still time to join us at #dpdcoffeewithcopspic.twitter.com/IJ1IV023Jz";;;#dpdcoffeewithcopspic;"487962290713399296";https://twitter.com/DallasPD/status/487962290713399296
DallasPD;2014-07-12 14:01;2;1;"@tillydpd if you pay @ChiefHaleDPD with a credit card for your meal, he'll tell you how to get out of debt too!!! @DaveRamsey";;@tillydpd @ChiefHaleDPD @DaveRamsey;;"487960017299980288";https://twitter.com/DallasPD/status/487960017299980288
DallasPD;2014-07-12 13:57;0;0;"@1DalM where are you?";;@1DalM;;"487959021693833216";https://twitter.com/DallasPD/status/487959021693833216
DallasPD;2014-07-12 13:10;3;2;"#dpdcoffeewithcops gives the officers an opportunity to interact with the community.pic.twitter.com/fgchErEUqs";;;#dpdcoffeewithcops;"487947181421105152";https://twitter.com/DallasPD/status/487947181421105152
DallasPD;2014-07-12 13:06;5;13;"Chief R. Watson serves breakfast at Mc Donald's 10720 Preston rdpic.twitter.com/eWHzoyBQwL";;;;"487946004948205568";https://twitter.com/DallasPD/status/487946004948205568
DallasPD;2014-07-11 21:29;4;1;"Update: Suspect Sought in Animal Cruelty case: 2900 Remond Drive http://fb.me/2SN5P61VM";;;;"487710191107178496";https://twitter.com/DallasPD/status/487710191107178496
DallasPD;2014-07-11 21:28;0;2;"Cold Case Featured on Blog Solved http://fb.me/6C0wSre3o";;;;"487710016913559552";https://twitter.com/DallasPD/status/487710016913559552
DallasPD;2014-07-11 21:03;4;12;"Another Great Rescue of a Dog from the Freeway http://fb.me/3LzmL0MC5";;;;"487703656159272960";https://twitter.com/DallasPD/status/487703656159272960
DallasPD;2014-07-11 20:23;5;2;"Two Shot, One Dead, Help Us Catch the Killer http://fb.me/1c2q0rZox";;;;"487693583789858816";https://twitter.com/DallasPD/status/487693583789858816
DallasPD;2014-07-11 19:18;4;1;"Good luck to the Dallas Police Explorers as they compete in the TLEEAA competition this weekend! http://fb.me/6KVRuPgY2";;;;"487677429184745472";https://twitter.com/DallasPD/status/487677429184745472
DallasPD;2014-07-11 17:31;5;2;"Help Us Identify These Robbery Suspects http://fb.me/3liRyzVVL";;;;"487650516139520000";https://twitter.com/DallasPD/status/487650516139520000
DallasPD;2014-07-11 16:14;3;2;"The vehicle driven by the suspect in the Officer Involved Shooting is described as a late model Hyundai.";;;;"487630924482232323";https://twitter.com/DallasPD/status/487630924482232323
DallasPD;2014-07-11 16:11;2;1;"Citizens should be very concern if a suspect would shoot at uniform officers unprovoked.";;;;"487630180790190080";https://twitter.com/DallasPD/status/487630180790190080
DallasPD;2014-07-11 16:10;3;1;"The suspect in the stabbing at 10300 Limestone has been taken into custody.";;;;"487630105150107648";https://twitter.com/DallasPD/status/487630105150107648
DallasPD;2014-07-11 16:10;1;0;""The squad car was struck multiple times and the shooter was very close to shooting the officers". Major Sherwin";;;;"487629951231721473";https://twitter.com/DallasPD/status/487629951231721473
DallasPD;2014-07-11 16:09;3;0;"Major Sherwin, "It appears to be an unprovoked attack". Suspect shot at the officers.";;;;"487629659668877312";https://twitter.com/DallasPD/status/487629659668877312
DallasPD;2014-07-11 16:07;2;0;"Major Sherwin addressing media on Officer Involved Shooting.pic.twitter.com/OQp5dKK7vZ";;;;"487629358341713921";https://twitter.com/DallasPD/status/487629358341713921
DallasPD;2014-07-11 16:05;0;1;"Female has been stabbed at the location and transported to a local hospital in critical condition.";;;;"487628874990108672";https://twitter.com/DallasPD/status/487628874990108672
DallasPD;2014-07-11 15:54;3;1;"Detectives are investigating a stabbing at 10300 Limestone. More details to follow when they become available.";;;;"487625972812771328";https://twitter.com/DallasPD/status/487625972812771328
DallasPD;2014-07-11 15:43;7;3;"Today's traffic enforcement locations are- 4400 Scyene Rd 1300 Greenville Ave 5000 Ross Ave 5600 Royal Ln 9800... http://fb.me/3cgrHUqk1";;;;"487623165519347714";https://twitter.com/DallasPD/status/487623165519347714
DallasPD;2014-07-11 09:07;10;3;"Officers shot at during traffic stop 500 S. Llewellyn http://fb.me/31FVDtVbC";;;;"487523582025928704";https://twitter.com/DallasPD/status/487523582025928704
DallasPD;2014-07-10 21:33;1;2;"Dallas Police Athletic League take a field trip to Six Flags! http://fb.me/6B1KiWAvF";;;;"487348966091395072";https://twitter.com/DallasPD/status/487348966091395072
DallasPD;2014-07-10 21:31;3;3;"Happy birthday to K9 Mirko!! He is 3 today!! http://fb.me/1VFpzEJO3";;;;"487348397327024128";https://twitter.com/DallasPD/status/487348397327024128
DallasPD;2014-07-10 19:28;2;0;"#TBT First female officer for the department was Captain Eva Farley in 1896. http://fb.me/1o6i0NW5w";;;#TBT;"487317463043145728";https://twitter.com/DallasPD/status/487317463043145728
DallasPD;2014-07-10 16:00;2;1;"Join us Saturday morning from 8:00-10:00 for Coffee with Cops! http://fb.me/31SmASlCB";;;;"487265213264453632";https://twitter.com/DallasPD/status/487265213264453632
DallasPD;2014-07-10 15:59;1;1;"Deadline is tomorrow for referrals for Operation Crackdown. http://fb.me/1hKImocGy";;;;"487264831092039680";https://twitter.com/DallasPD/status/487264831092039680
DallasPD;2014-07-10 15:55;17;3;"Today's traffic enforcement locations for Thursday, July 10th are- 3000 Royal Ln 9000 Hillcrest Rd 5000 Skillman";;;;"487263782927101952";https://twitter.com/DallasPD/status/487263782927101952
DallasPD;2014-07-10 00:54;1;3;"Ms. Jenkins has been located and is safe. http://fb.me/6WvDUWI58";;;;"487037225876873216";https://twitter.com/DallasPD/status/487037225876873216
DallasPD;2014-07-09 20:50;1;0;"Burglary Suspect 224 N. Corinth http://fb.me/1jeOav9ke";;;;"486975605821702144";https://twitter.com/DallasPD/status/486975605821702144
DallasPD;2014-07-09 18:06;4;2;"Do you know this guy? @PlanoPolice is looking for him. Let's help them out! http://fb.me/6DHkhy8m9";;@PlanoPolice;;"486934370927009792";https://twitter.com/DallasPD/status/486934370927009792
DallasPD;2014-07-09 17:08;0;4;"Join the FORCE! Next onsite testing dates: July 23-26! visit the Dallas Police Department Recruiting page for... http://fb.me/3p7mmP0lB";;;;"486919785247412224";https://twitter.com/DallasPD/status/486919785247412224
DallasPD;2014-07-09 17:04;0;5;"@fortworthpd awwwwww!!!!!!";;@fortworthpd;;"486918741007945728";https://twitter.com/DallasPD/status/486918741007945728
DallasPD;2014-07-09 16:58;4;1;"PAL Flag Football is coming!Visit the Dallas Police Athletic League page for more info! http://fb.me/2RxcrmgeM";;;;"486917424886079488";https://twitter.com/DallasPD/status/486917424886079488
DallasPD;2014-07-09 16:57;3;2;"http://wp.me/p43x0e-M9 http://fb.me/1xYwyp6iA";;;;"486917111282143232";https://twitter.com/DallasPD/status/486917111282143232
DallasPD;2014-07-09 16:39;3;3;"Critical Missing Person http://fb.me/1nFEB0v9a";;;;"486912557371105280";https://twitter.com/DallasPD/status/486912557371105280
DallasPD;2014-07-09 15:14;1;3;"There are no targeted #traffic enforcement locations for today, Wednesday, July 9th. Drive aware and be safe!... http://fb.me/1Z0Fo3xRD";;;#traffic;"486891230618738688";https://twitter.com/DallasPD/status/486891230618738688
DallasPD;2014-07-08 14:12;5;6;"Dallas Police announce arrest in murder of Joshua Tubbleville. Will give sound to media at 10:30am. More to come at http://DPDBeat.com";;;;"486513148657008641";https://twitter.com/DallasPD/status/486513148657008641
DallasPD;2014-07-07 15:02;3;4;"No directed traffic enforcement locations today due to special assignment. Traffic Unit will resume enforcement... http://fb.me/6zg95p0it";;;;"486163310812082176";https://twitter.com/DallasPD/status/486163310812082176
DallasPD;2014-07-03 22:05;1;1;"Check our boating safety video http://fb.me/3My2Feug4";;;;"484820320533364736";https://twitter.com/DallasPD/status/484820320533364736
DallasPD;2014-07-03 16:51;1;2;"No More Gambling... http://fb.me/2yvaNg6Mo";;;;"484741166551007232";https://twitter.com/DallasPD/status/484741166551007232
DallasPD;2014-07-02 22:29;10;4;"Please help us find the person responsible for this. http://fb.me/18qMwcn8G";;;;"484463826335973376";https://twitter.com/DallasPD/status/484463826335973376
DallasPD;2014-07-02 20:19;3;4;"July 4th Holiday Patrols http://fb.me/1tbmlYoPI";;;;"484431296912171008";https://twitter.com/DallasPD/status/484431296912171008
DallasPD;2014-07-02 18:24;0;5;"The Dallas Police Department Field Services-K9 Unit also welcomes Bandit! http://fb.me/6KtAVhWCC";;;;"484402362795454464";https://twitter.com/DallasPD/status/484402362795454464
DallasPD;2014-07-02 18:20;3;5;"Dallas Police Department Field Services-K9 Unit welcome K9 Cliff!! http://fb.me/2j0k8sKeY";;;;"484401185831780352";https://twitter.com/DallasPD/status/484401185831780352
DallasPD;2014-07-02 18:16;0;2;"Dallas Police Department Dallas Police Department- Helicopter Unit visit the Dallas Police Department - North... http://fb.me/3s7AtjrAe";;;;"484400138409234433";https://twitter.com/DallasPD/status/484400138409234433
DallasPD;2014-07-02 15:20;0;1;"http://dpdbeat.com/2014/07/02/regarding-availability-of-public-access-to-police-reports/ … http://fb.me/72JodkyNn";;;;"484355942210076674";https://twitter.com/DallasPD/status/484355942210076674
DallasPD;2014-07-02 14:09;5;2;"No Refusal DWI Initiative http://fb.me/1cov6AAuN";;;;"484338067814481920";https://twitter.com/DallasPD/status/484338067814481920
DallasPD;2014-07-02 14:01;4;6;"Today's #Traffic Enforcement locations: Main St and Harwood St Jefferson Blvd at Comal St Hwy US 67 southbound... http://fb.me/6AMSFAlb6";;;#Traffic;"484336035338678272";https://twitter.com/DallasPD/status/484336035338678272
DallasPD;2014-07-02 13:44;3;2;"Today's Traffic Enforcement locations Main St and Harwood St Jefferson Blvd at Comal St Hwy US 67 southbound... http://fb.me/2cXUGhwW5";;;;"484331690111037441";https://twitter.com/DallasPD/status/484331690111037441
DallasPD;2014-07-01 20:02;1;1;"Man Who Solicits Sex from Juvenile Arrested http://fb.me/6CvcJ5vov";;;;"484064506474426368";https://twitter.com/DallasPD/status/484064506474426368
DallasPD;2014-07-01 19:50;5;3;"Let's do this @Omar4Gonzalez #allinornothing #IBelieveThatWeWillWin #USAvsBEL @ussoccer";;@Omar4Gonzalez @ussoccer;#allinornothing #IBelieveThatWeWillWin #USAvsBEL;"484061533874319360";https://twitter.com/DallasPD/status/484061533874319360
DallasPD;2014-07-01 19:43;1;1;"Press Conference Regarding Domestic Violence Warrant Round Up http://fb.me/6Yuq28e5j";;;;"484059696413036544";https://twitter.com/DallasPD/status/484059696413036544
DallasPD;2014-07-01 15:26;4;2;"Recent Taggings Investigated as Hate Crimes http://fb.me/1QzVgfQ7O";;;;"483995181918986241";https://twitter.com/DallasPD/status/483995181918986241
DallasPD;2014-07-01 13:52;19;9;"Today's enforcement locations 7000 Ferguson Rd 5000 Scyene Rd 6000 Elam Rd 3000 Gaston Ave 7000 Royal Ln 2700 S. Zang Blvd";;;;"483971305750790144";https://twitter.com/DallasPD/status/483971305750790144
DallasPD;2014-06-30 19:40;0;0;"@christyrobinson Not sure we competely understand either. You can certainly call a Vehicle Crimes supervisor for clarification 214.670.5817";;@christyrobinson;;"483696481157672960";https://twitter.com/DallasPD/status/483696481157672960
DallasPD;2014-06-30 15:08;5;2;"4th of July Holiday Safety #safetyfirsthttp://fb.me/3F8RoE7yl";;;#safetyfirsthttp;"483628113826693121";https://twitter.com/DallasPD/status/483628113826693121
DallasPD;2014-06-30 13:55;2;4;"Join the force! The next onsite testing dates: July 23-26. We hope to see you there! http://fb.me/2F1GK4HAR";;;;"483609684826681344";https://twitter.com/DallasPD/status/483609684826681344
DallasPD;2014-06-30 02:36;3;3;"http://dpdbeat.com/2014/06/29/public-assistance-needed/ … http://fb.me/1rajbJ0Qq";;;;"483438843392450560";https://twitter.com/DallasPD/status/483438843392450560
DallasPD;2014-06-28 19:41;0;4;""To Paint and Serve" http://fb.me/3wzFxkKEX";;;;"482972133472362496";https://twitter.com/DallasPD/status/482972133472362496
DallasPD;2014-06-27 22:23;1;2;"Thief Played With Fire . . . http://fb.me/1jhI4P0Sr";;;;"482650570885726208";https://twitter.com/DallasPD/status/482650570885726208
DallasPD;2014-06-27 18:20;1;6;"#poltwt #TBT photo from the Dallas Police Department Field Services-Mounted Unit http://fb.me/3a8HDqk1Q";;;#poltwt #TBT;"482589252686184448";https://twitter.com/DallasPD/status/482589252686184448
DallasPD;2014-06-27 18:16;2;5;"#poltwt Southwest Division Explorers preparing for their TLEEAA competition next month! http://fb.me/2IalZx4wD";;;#poltwt;"482588215283810304";https://twitter.com/DallasPD/status/482588215283810304
DallasPD;2014-06-27 18:13;3;3;"#poltwt Dallas Police Department Field Services-K9 Unit Yoll is wishing everyone a safe weekend! http://fb.me/6v6vgX3Ai";;;#poltwt;"482587558841704448";https://twitter.com/DallasPD/status/482587558841704448
DallasPD;2014-06-27 18:01;0;3;"#poltwt Join the force! Next onsite testing dates are coming up! July 23- 26 http://fb.me/2fGg4GWaA";;;#poltwt;"482584600418742272";https://twitter.com/DallasPD/status/482584600418742272
DallasPD;2014-06-27 17:49;1;2;"Press Conference regarding Officer Involved Shooting http://fb.me/1se9K9s0F";;;;"482581413284548609";https://twitter.com/DallasPD/status/482581413284548609
DallasPD;2014-06-27 15:51;7;7;"Become a Dallas Police Explorers! Watch this video and see if you're up for the challenge! Visit their Facebook... http://fb.me/6A05nUeVA";;;;"482551826974527488";https://twitter.com/DallasPD/status/482551826974527488
DallasPD;2014-06-27 14:49;3;3;"#FF @tillydpd @DPDCA @DPDChiefCadena @ChiefSmithDPD @DallasPAL @ExplorersDallas @cdsmithdpd @KevinDPD @JohnsonDPD @DPDAnthony @DPDK9Yoll";;@tillydpd @DPDCA @DPDChiefCadena @ChiefSmithDPD @DallasPAL @ExplorersDallas @cdsmithdpd @KevinDPD @JohnsonDPD @DPDAnthony @DPDK9Yoll;#FF;"482536080449613824";https://twitter.com/DallasPD/status/482536080449613824
DallasPD;2014-06-27 14:44;2;1;"#FF @MaxDPD @DPDChiefG @DPDChief @JLGDPD @MelindaDPD @MonicaDPD @DPDJuan @DPDBlack @SherriDPD @DPDAlerts @ChiefMAColeman @ChiefHaleDPD";;@MaxDPD @DPDChiefG @DPDChief @JLGDPD @MelindaDPD @MonicaDPD @DPDJuan @DPDBlack @SherriDPD @DPDAlerts @ChiefMAColeman @ChiefHaleDPD;#FF;"482534931772362752";https://twitter.com/DallasPD/status/482534931772362752
DallasPD;2014-06-27 14:39;6;6;"#FF @DENTONPD @GrapevinePolice @GrandPrairiePD @ArlingtonPD @RichmondPolice @PlanoPoliceDept @fortworthpd @bostonpolice @PhillyPolice";;@DENTONPD @GrapevinePolice @GrandPrairiePD @ArlingtonPD @RichmondPolice @PlanoPoliceDept @fortworthpd @bostonpolice @PhillyPolice;#FF;"482533731396100097";https://twitter.com/DallasPD/status/482533731396100097
DallasPD;2014-06-27 14:08;2;0;"Major Jeff Cotner addressing the media regarding the officer involved shooting that occurred overnight.pic.twitter.com/ayyFHXDLK3";;;;"482525910910787584";https://twitter.com/DallasPD/status/482525910910787584
DallasPD;2014-06-27 13:54;1;0;"Today's enforcement location http://fb.me/198xM5a52";;;;"482522336143638531";https://twitter.com/DallasPD/status/482522336143638531
DallasPD;2014-06-27 09:59;2;2;"http://dpdbeat.com/2014/06/27/officer-involved-shooting-3/ … http://fb.me/6sQ4NCqaq";;;;"482463262072926208";https://twitter.com/DallasPD/status/482463262072926208
DallasPD;2014-06-26 18:53;3;1;"iWatch Dallas...Have you downloaded the app yet? Remember, if you see something, say something! http://fb.me/1dmu7nuDC";;;;"482235341320257537";https://twitter.com/DallasPD/status/482235341320257537
